Establishment ID,Email on file,Postal First,Club,Business Building,Small Hotel,Small Restaurant,Large Hotel Chain,Concert Facility,Stadium/Sports Facility,Karaoke Bar,Other,Large Restaurant Chain,Days Since License Effective,Previous Infraction,Current Infraction
1637,N,L,0,0,0,1,0,0,0,0,0,0,457,0,0
1638,N,L,0,0,0,1,0,0,0,0,0,0,1964,0,0
1639,N,N,0,1,0,0,0,0,0,0,0,0,1934,0,0
1640,N,N,0,0,0,1,0,0,0,0,0,0,1978,0,0
1641,N,N,0,0,0,0,1,0,0,0,0,0,311,0,0
1642,N,N,0,0,0,1,0,0,0,0,0,0,360,0,0
1643,N,K,0,1,0,0,0,0,0,0,0,0,1321,0,0
1644,N,P,0,1,0,0,0,0,0,0,0,0,143,0,0
1645,N,L,0,1,0,0,0,0,0,0,0,0,517,0,0
1646,N,L,0,0,0,1,0,0,0,0,0,0,865,0,0
1647,N,L,0,0,0,1,0,0,0,0,0,0,1665,0,0
1648,N,N,0,1,0,0,0,0,0,0,0,0,346,0,0
1649,N,N,0,0,0,0,1,0,0,0,0,0,675,0,0
1650,N,P,0,0,0,1,0,0,0,0,0,0,1723,0,0
1651,N,K,0,0,0,1,0,0,0,0,0,0,632,0,0
1652,N,M,0,0,0,1,0,0,0,0,0,0,374,0,1
1653,N,L,0,1,0,0,0,0,0,0,0,0,1398,0,0
1654,N,K,0,1,0,0,0,0,0,0,0,0,1564,0,0
1655,N,L,0,0,0,0,1,0,0,0,0,0,1458,0,0
1656,N,L,0,0,0,1,0,0,0,0,0,0,1396,0,0
1657,N,L,0,0,0,1,0,0,0,0,0,0,1363,0,0
1658,N,M,0,0,0,1,0,0,0,0,0,0,1904,0,1
1659,N,N,1,0,0,0,0,0,0,0,0,0,1945,0,0
1660,N,P,0,0,0,1,0,0,0,0,0,0,1962,0,0
1661,N,P,0,0,0,1,0,0,0,0,0,0,1793,0,0
1662,N,M,0,1,0,0,0,0,0,0,0,0,1990,0,1
1663,N,M,0,0,0,1,0,0,0,0,0,0,1928,0,1
1664,N,M,0,0,0,1,0,0,0,0,0,0,1958,0,1
1665,N,P,0,0,0,1,0,0,0,0,0,0,2017,0,0
1666,N,M,0,1,0,0,0,0,0,0,0,0,1951,0,1
1667,N,N,0,1,0,0,0,0,0,0,0,0,1793,0,0
1668,N,M,0,0,0,1,0,0,0,0,0,0,410,0,1
1669,N,N,0,1,0,0,0,0,0,0,0,0,1940,0,0
1670,N,L,0,0,0,1,0,0,0,0,0,0,1767,0,0
1671,N,M,0,1,0,0,0,0,0,0,0,0,1970,0,1
1672,N,L,0,1,0,0,0,0,0,0,0,0,1903,0,0
1673,N,M,0,1,0,0,0,0,0,0,0,0,1939,0,1
1674,N,P,0,1,0,0,0,0,0,0,0,0,2010,0,0
1675,N,N,0,1,0,0,0,0,0,0,0,0,1982,0,0
1676,N,P,0,1,0,0,0,0,0,0,0,0,1942,0,0
1677,N,N,0,1,0,0,0,0,0,0,0,0,1980,0,0
1678,N,P,0,1,0,0,0,0,0,0,0,0,1989,0,0
1679,N,P,0,1,0,0,0,0,0,0,0,0,1852,0,0
1680,N,L,0,1,0,0,0,0,0,0,0,0,17,0,0
1681,N,N,0,0,0,1,0,0,0,0,0,0,1995,0,0
1682,N,P,0,0,0,1,0,0,0,0,0,0,2000,0,0
1683,N,N,0,0,0,1,0,0,0,0,0,0,1883,0,0
1684,N,L,0,1,0,0,0,0,0,0,0,0,1998,0,0
1685,N,M,0,1,0,0,0,0,0,0,0,0,1951,0,1
1686,N,N,0,0,0,0,0,0,0,1,0,0,1969,0,0
1687,N,L,0,0,0,1,0,0,0,0,0,0,92,0,0
1688,N,L,0,1,0,0,0,0,0,0,0,0,613,0,0
1689,N,P,0,0,0,1,0,0,0,0,0,0,1942,0,0
1690,N,N,0,1,0,0,0,0,0,0,0,0,1756,0,0
1691,N,P,0,1,0,0,0,0,0,0,0,0,1937,0,0
1692,N,K,0,1,0,0,0,0,0,0,0,0,1987,0,0
1693,N,M,0,1,0,0,0,0,0,0,0,0,1985,0,1
1694,N,K,0,1,0,0,0,0,0,0,0,0,1984,0,0
1695,N,P,0,1,0,0,0,0,0,0,0,0,1995,0,0
1696,N,K,0,1,0,0,0,0,0,0,0,0,1914,0,0
1697,N,K,0,0,0,1,0,0,0,0,0,0,298,0,0
1698,N,N,0,1,0,0,0,0,0,0,0,0,1961,1,0
1699,N,L,0,1,0,0,0,0,0,0,0,0,1878,0,0
1700,N,L,0,1,0,0,0,0,0,0,0,0,1467,0,0
1701,N,N,0,1,0,0,0,0,0,0,0,0,1871,0,0
1702,N,N,0,0,0,1,0,0,0,0,0,0,1930,0,0
1703,N,N,0,1,0,0,0,0,0,0,0,0,1782,0,0
1704,N,L,0,0,0,1,0,0,0,0,0,0,1976,0,0
1705,N,L,0,0,0,1,0,0,0,0,0,0,1976,0,0
1706,N,K,0,1,0,0,0,0,0,0,0,0,1929,0,0
1707,N,P,1,0,0,0,0,0,0,0,0,0,1928,0,0
1708,N,P,0,1,0,0,0,0,0,0,0,0,2016,0,0
1709,N,N,0,1,0,0,0,0,0,0,0,0,1943,0,0
1710,N,K,0,1,0,0,0,0,0,0,0,0,1897,0,0
1711,N,L,0,1,0,0,0,0,0,0,0,0,1790,0,0
1712,N,L,0,0,0,1,0,0,0,0,0,0,1947,0,0
1713,N,P,0,0,0,1,0,0,0,0,0,0,1980,1,0
1714,N,N,0,0,0,1,0,0,0,0,0,0,994,0,0
1715,N,L,0,1,0,0,0,0,0,0,0,0,1743,0,0
1716,N,P,0,0,0,1,0,0,0,0,0,0,603,0,0
1717,N,K,0,1,0,0,0,0,0,0,0,0,1989,0,0
1718,N,M,0,1,0,0,0,0,0,0,0,0,1974,0,1
1719,N,N,0,1,0,0,0,0,0,0,0,0,1611,0,0
1720,N,N,0,1,0,0,0,0,0,0,0,0,1993,0,0
1721,N,K,0,0,0,1,0,0,0,0,0,0,2017,0,0
1722,N,P,0,0,0,0,0,0,0,1,0,0,1950,0,0
1723,N,P,0,1,0,0,0,0,0,0,0,0,1934,0,0
1724,N,P,0,0,0,1,0,0,0,0,0,0,1961,0,0
1725,N,K,0,1,0,0,0,0,0,0,0,0,1918,0,0
1726,N,K,0,1,0,0,0,0,0,0,0,0,2002,0,0
1727,N,N,0,1,0,0,0,0,0,0,0,0,1940,0,0
1728,N,N,0,1,0,0,0,0,0,0,0,0,2012,0,0
1729,N,L,0,0,0,1,0,0,0,0,0,0,1995,0,0
1730,N,L,0,0,0,1,0,0,0,0,0,0,1849,0,0
1731,N,N,0,1,0,0,0,0,0,0,0,0,1999,0,0
1732,N,N,0,1,0,0,0,0,0,0,0,0,1829,0,0
1733,N,N,0,0,0,1,0,0,0,0,0,0,2008,0,0
1734,N,P,0,0,0,0,0,0,1,0,0,0,1807,0,0
1735,N,K,0,1,0,0,0,0,0,0,0,0,1884,0,0
1736,N,N,0,1,0,0,0,0,0,0,0,0,1874,0,0
1737,N,P,0,1,0,0,0,0,0,0,0,0,1991,0,0
1738,N,P,0,1,0,0,0,0,0,0,0,0,1919,0,0
1739,N,P,0,1,0,0,0,0,0,0,0,0,1602,0,0
1740,Y,N,0,0,0,1,0,0,0,0,0,0,1975,0,0
1741,N,M,0,1,0,0,0,0,0,0,0,0,1840,0,1
1742,N,N,0,1,0,0,0,0,0,0,0,0,1976,0,0
1743,N,P,0,0,0,0,1,0,0,0,0,0,1961,0,0
1744,N,L,0,1,0,0,0,0,0,0,0,0,1976,0,0
1745,N,N,0,1,0,0,0,0,0,0,0,0,1373,0,0
1746,N,N,0,1,0,0,0,0,0,0,0,0,331,0,0
1747,N,K,0,1,0,0,0,0,0,0,0,0,729,0,0
1748,N,L,0,0,0,1,0,0,0,0,0,0,1947,0,0
1749,Y,P,0,1,0,0,0,0,0,0,0,0,1997,0,0
1750,N,L,0,1,0,0,0,0,0,0,0,0,1935,0,0
1751,N,K,0,1,0,0,0,0,0,0,0,0,1998,0,0
1752,N,K,0,1,0,0,0,0,0,0,0,0,1955,0,0
1753,N,P,0,0,0,1,0,0,0,0,0,0,1181,0,0
1754,N,N,0,1,0,0,0,0,0,0,0,0,1922,0,0
1755,N,L,0,1,0,0,0,0,0,0,0,0,1895,0,0
1756,N,P,0,0,0,1,0,0,0,0,0,0,1400,0,0
1757,N,N,0,1,0,0,0,0,0,0,0,0,1952,0,0
1758,N,P,0,0,0,1,0,0,0,0,0,0,1991,0,0
1759,N,N,0,0,0,1,0,0,0,0,0,0,1932,0,0
1760,N,P,0,1,0,0,0,0,0,0,0,0,1911,0,0
1761,N,K,0,1,0,0,0,0,0,0,0,0,909,0,0
1762,N,N,0,1,0,0,0,0,0,0,0,0,1954,0,0
1763,N,N,0,0,0,1,0,0,0,0,0,0,1739,0,0
1764,N,N,0,1,0,0,0,0,0,0,0,0,1917,0,0
1765,N,N,0,0,0,1,0,0,0,0,0,0,1825,0,0
1766,N,N,0,1,0,0,0,0,0,0,0,0,1921,0,0
1767,N,N,0,1,0,0,0,0,0,0,0,0,1815,0,0
1768,Y,N,0,0,0,1,0,0,0,0,0,0,1848,0,0
1769,N,N,0,1,0,0,0,0,0,0,0,0,1888,0,0
1770,N,P,0,1,0,0,0,0,0,0,0,0,1986,0,0
1771,N,N,0,1,0,0,0,0,0,0,0,0,1990,0,0
1772,N,P,0,0,0,0,0,0,1,0,0,0,1976,1,0
1773,N,K,0,0,0,1,0,0,0,0,0,0,1950,0,0
1774,N,N,0,1,0,0,0,0,0,0,0,0,1911,0,0
1775,N,P,0,0,0,1,0,0,0,0,0,0,1924,0,0
1776,N,K,0,1,0,0,0,0,0,0,0,0,2018,0,0
1777,N,L,0,1,0,0,0,0,0,0,0,0,1935,0,0
1778,N,K,0,1,0,0,0,0,0,0,0,0,1971,0,0
1779,N,K,0,1,0,0,0,0,0,0,0,0,1885,0,0
1780,N,L,0,0,0,1,0,0,0,0,0,0,600,0,0
1781,N,N,0,1,0,0,0,0,0,0,0,0,1974,0,0
1782,N,N,0,1,0,0,0,0,0,0,0,0,2004,0,0
1783,N,N,0,0,0,1,0,0,0,0,0,0,1916,0,0
1784,N,K,0,1,0,0,0,0,0,0,0,0,1986,0,0
1785,N,P,0,1,0,0,0,0,0,0,0,0,1933,0,0
1786,N,N,0,0,0,1,0,0,0,0,0,0,1957,0,0
1787,N,L,0,1,0,0,0,0,0,0,0,0,1952,0,0
1788,N,L,0,1,0,0,0,0,0,0,0,0,1960,0,0
1789,N,N,0,1,0,0,0,0,0,0,0,0,1940,1,0
1790,N,L,0,1,0,0,0,0,0,0,0,0,1944,0,0
1791,N,L,0,0,0,1,0,0,0,0,0,0,1918,0,0
1792,N,N,0,1,0,0,0,0,0,0,0,0,1952,0,0
1793,N,L,0,1,0,0,0,0,0,0,0,0,1957,0,0
1794,N,N,0,1,0,0,0,0,0,0,0,0,1852,0,0
1795,N,L,0,1,0,0,0,0,0,0,0,0,1962,0,0
1796,N,N,0,0,0,1,0,0,0,0,0,0,1881,0,0
1797,N,N,0,1,0,0,0,0,0,0,0,0,1827,0,0
1798,N,L,0,0,0,0,1,0,0,0,0,0,1925,0,0
1799,N,L,0,1,0,0,0,0,0,0,0,0,1896,0,0
1800,N,L,0,1,0,0,0,0,0,0,0,0,1952,0,0
1801,N,N,0,1,0,0,0,0,0,0,0,0,1963,0,0
1802,N,N,0,0,0,1,0,0,0,0,0,0,1726,0,0
1803,N,N,0,1,0,0,0,0,0,0,0,0,1975,0,0
1804,N,N,0,1,0,0,0,0,0,0,0,0,1842,0,0
1805,N,L,0,0,0,1,0,0,0,0,0,0,1976,0,0
1806,N,L,0,0,0,1,0,0,0,0,0,0,1912,0,0
1807,N,K,0,1,0,0,0,0,0,0,0,0,1667,0,0
1808,N,K,0,1,0,0,0,0,0,0,0,0,1964,0,0
1809,N,L,0,0,0,1,0,0,0,0,0,0,1931,0,0
1810,N,K,0,1,0,0,0,0,0,0,0,0,1977,0,0
1811,N,K,0,1,0,0,0,0,0,0,0,0,1978,0,0
1812,N,K,0,1,0,0,0,0,0,0,0,0,1950,0,0
1813,N,N,0,1,0,0,0,0,0,0,0,0,1968,0,0
1814,N,L,0,1,0,0,0,0,0,0,0,0,1979,0,0
1815,N,L,0,1,0,0,0,0,0,0,0,0,1946,0,0
1816,N,N,0,1,0,0,0,0,0,0,0,0,1484,0,0
1817,N,N,0,0,0,1,0,0,0,0,0,0,1683,0,0
1818,N,L,0,0,0,1,0,0,0,0,0,0,2006,0,0
1819,N,K,0,1,0,0,0,0,0,0,0,0,1898,0,0
1820,N,N,0,1,0,0,0,0,0,0,0,0,1957,0,0
1821,N,K,0,1,0,0,0,0,0,0,0,0,1898,0,0
1822,N,L,0,0,0,1,0,0,0,0,0,0,1958,0,0
1823,N,L,0,0,0,1,0,0,0,0,0,0,1850,0,0
1824,N,K,0,1,0,0,0,0,0,0,0,0,1954,0,0
1825,N,P,0,1,0,0,0,0,0,0,0,0,1967,0,0
1826,N,N,0,1,0,0,0,0,0,0,0,0,1895,0,0
1827,N,K,0,1,0,0,0,0,0,0,0,0,1980,0,0
1828,N,L,0,1,0,0,0,0,0,0,0,0,2004,0,0
1829,N,K,0,0,0,1,0,0,0,0,0,0,1975,0,0
1830,N,L,0,1,0,0,0,0,0,0,0,0,1916,0,0
1831,N,K,0,1,0,0,0,0,0,0,0,0,1999,0,0
1832,N,N,0,1,0,0,0,0,0,0,0,0,1028,0,0
1833,Y,M,0,0,0,0,0,0,1,0,0,0,79,0,1
1834,N,L,0,0,0,1,0,0,0,0,0,0,1944,0,0
1835,Y,L,0,1,0,0,0,0,0,0,0,0,2000,0,0
1836,N,K,0,0,0,0,0,0,1,0,0,0,1497,0,0
1837,N,M,0,1,0,0,0,0,0,0,0,0,435,0,1
1838,N,N,0,0,0,1,0,0,0,0,0,0,1898,0,0
1839,N,L,0,0,0,1,0,0,0,0,0,0,1964,0,0
1840,N,N,0,1,0,0,0,0,0,0,0,0,1950,0,0
1841,N,K,0,1,0,0,0,0,0,0,0,0,1891,0,0
1842,N,N,0,1,0,0,0,0,0,0,0,0,1866,0,0
1843,N,L,0,0,0,1,0,0,0,0,0,0,1955,0,0
1844,N,P,0,0,0,1,0,0,0,0,0,0,1938,0,0
1845,N,L,0,0,0,1,0,0,0,0,0,0,1899,0,0
1846,N,L,0,1,0,0,0,0,0,0,0,0,1946,0,0
1847,N,N,0,0,0,1,0,0,0,0,0,0,2750,0,0
1848,N,N,0,0,0,1,0,0,0,0,0,0,1968,0,0
1849,N,N,0,1,0,0,0,0,0,0,0,0,1950,0,0
1850,N,K,0,1,0,0,0,0,0,0,0,0,1850,0,0
1851,N,L,0,0,0,1,0,0,0,0,0,0,1964,0,0
1852,N,N,0,0,0,1,0,0,0,0,0,0,430,0,0
1853,N,K,0,1,0,0,0,0,0,0,0,0,1929,0,0
1854,N,L,0,1,0,0,0,0,0,0,0,0,1955,0,0
1855,N,K,0,1,0,0,0,0,0,0,0,0,424,0,0
1856,N,P,0,1,0,0,0,0,0,0,0,0,2004,0,0
1857,N,L,0,1,0,0,0,0,0,0,0,0,1976,0,0
1858,N,P,0,1,0,0,0,0,0,0,0,0,1817,0,0
1859,N,K,0,1,0,0,0,0,0,0,0,0,1899,0,0
1860,N,N,0,1,0,0,0,0,0,0,0,0,1656,0,0
1861,N,P,0,0,0,1,0,0,0,0,0,0,1961,0,0
1862,N,M,0,0,0,0,1,0,0,0,0,0,417,0,1
1863,N,P,0,1,0,0,0,0,0,0,0,0,1966,0,0
1864,N,K,0,1,0,0,0,0,0,0,0,0,609,0,0
1865,N,K,0,1,0,0,0,0,0,0,0,0,1916,0,0
1866,N,K,0,1,0,0,0,0,0,0,0,0,1993,0,0
1867,N,K,0,1,0,0,0,0,0,0,0,0,1954,0,0
1868,N,N,0,1,0,0,0,0,0,0,0,0,1968,0,0
1869,N,K,0,1,0,0,0,0,0,0,0,0,1951,0,0
1870,N,P,1,0,0,0,0,0,0,0,0,0,1920,0,0
1871,N,L,0,1,0,0,0,0,0,0,0,0,1991,0,0
1872,N,K,0,1,0,0,0,0,0,0,0,0,1938,0,0
1873,N,L,0,1,0,0,0,0,0,0,0,0,1910,0,0
1874,N,N,0,1,0,0,0,0,0,0,0,0,1040,0,0
1875,N,P,0,1,0,0,0,0,0,0,0,0,1952,0,0
1876,N,P,0,1,0,0,0,0,0,0,0,0,1876,0,0
1877,N,N,0,0,0,1,0,0,0,0,0,0,1675,0,0
1878,N,P,0,0,0,1,0,0,0,0,0,0,1899,0,0
1879,N,K,0,0,0,1,0,0,0,0,0,0,56,0,0
1880,N,L,0,1,0,0,0,0,0,0,0,0,2012,0,0
1881,N,K,0,0,0,1,0,0,0,0,0,0,1955,0,0
1882,N,N,0,0,0,1,0,0,0,0,0,0,1877,0,0
1883,N,K,0,0,0,1,0,0,0,0,0,0,1915,0,0
1884,N,N,0,0,0,1,0,0,0,0,0,0,1911,0,0
1885,N,P,0,0,0,1,0,0,0,0,0,0,1599,0,0
1886,N,N,0,1,0,0,0,0,0,0,0,0,1930,0,0
1887,N,N,0,0,0,1,0,0,0,0,0,0,1901,0,0
1888,N,P,0,0,0,1,0,0,0,0,0,0,1857,0,0
1889,N,M,0,0,0,0,0,0,0,1,0,0,280,0,1
1890,N,P,0,0,0,1,0,0,0,0,0,0,1759,0,0
1891,N,N,0,1,0,0,0,0,0,0,0,0,1785,0,0
1892,N,N,0,1,0,0,0,0,0,0,0,0,833,0,0
1893,N,K,0,0,0,1,0,0,0,0,0,0,1806,0,0
1894,N,N,0,0,0,1,0,0,0,0,0,0,1227,0,0
1895,N,L,0,1,0,0,0,0,0,0,0,0,1792,0,0
1896,N,N,0,0,0,1,0,0,0,0,0,0,1699,0,0
1897,N,K,0,1,0,0,0,0,0,0,0,0,1757,0,0
1898,N,N,0,0,0,1,0,0,0,0,0,0,1705,0,0
1899,N,M,0,1,0,0,0,0,0,0,0,0,1645,0,1
1900,N,N,0,0,0,1,0,0,0,0,0,0,1592,0,0
1901,N,K,0,1,0,0,0,0,0,0,0,0,1568,0,0
1902,N,P,0,1,0,0,0,0,0,0,0,0,1602,0,0
1903,N,K,0,0,0,1,0,0,0,0,0,0,1461,0,0
1904,N,N,0,1,0,0,0,0,0,0,0,0,1479,0,0
1905,N,P,0,0,0,1,0,0,0,0,0,0,1516,0,0
1906,N,K,0,1,0,0,0,0,0,0,0,0,1486,0,0
1907,N,L,0,1,0,0,0,0,0,0,0,0,1472,0,0
1908,N,K,0,0,0,1,0,0,0,0,0,0,1403,0,0
1909,N,N,0,1,0,0,0,0,0,0,0,0,950,0,0
1910,N,L,0,0,0,0,0,1,0,0,0,0,1983,0,1
1911,N,N,0,0,0,0,0,1,0,0,0,0,1969,0,1
1912,N,N,0,0,0,0,0,1,0,0,0,0,1970,0,1
1913,N,N,0,0,0,1,0,0,0,0,0,0,1960,0,0
1914,N,P,0,0,0,0,0,1,0,0,0,0,1863,0,1
1915,N,P,0,0,0,0,0,1,0,0,0,0,1902,0,1
1916,N,K,0,0,1,0,0,0,0,0,0,0,1877,0,0
1917,N,N,0,0,0,0,0,1,0,0,0,0,1931,0,1
1918,N,K,0,0,0,0,0,1,0,0,0,0,1814,0,0
1919,N,L,0,0,0,0,0,1,0,0,0,0,1879,0,0
1920,N,P,0,0,0,0,0,1,0,0,0,0,20,0,0
1921,N,M,0,0,0,1,0,0,0,0,0,0,1933,0,1
1922,N,K,0,0,0,1,0,0,0,0,0,0,1986,0,0
1923,N,N,1,0,0,0,0,0,0,0,0,0,1850,0,0
1924,N,L,0,0,0,1,0,0,0,0,0,0,1986,0,0
1925,N,N,0,0,0,1,0,0,0,0,0,0,1951,0,0
1926,N,K,0,0,0,0,0,1,0,0,0,0,378,0,0
1927,N,N,0,0,0,0,0,1,0,0,0,0,1950,0,1
1928,N,K,0,0,0,0,0,1,0,0,0,0,254,0,1
1929,N,M,0,0,0,1,0,0,0,0,0,0,1948,0,1
1930,N,K,0,0,0,0,0,1,0,0,0,0,1988,0,1
1931,N,P,0,0,0,0,1,0,0,0,0,0,1942,0,0
1932,N,P,0,0,0,0,0,1,0,0,0,0,1981,0,1
1933,N,M,0,0,0,1,0,0,0,0,0,0,1873,0,1
1934,N,M,0,0,0,1,0,0,0,0,0,0,407,0,1
1935,N,N,0,0,0,0,0,1,0,0,0,0,44,0,1
1936,N,M,1,0,0,0,0,0,0,0,0,0,1774,0,1
1937,N,M,0,0,0,0,0,1,0,0,0,0,1347,0,1
1938,N,N,0,0,0,1,0,0,0,0,0,0,1921,0,0
1939,N,P,1,0,0,0,0,0,0,0,0,0,1909,0,0
1940,N,M,0,0,0,1,0,0,0,0,0,0,644,0,1
1941,N,N,0,0,0,1,0,0,0,0,0,0,925,0,0
1942,N,L,1,0,0,0,0,0,0,0,0,0,1746,0,0
1943,N,N,0,0,0,0,0,0,1,0,0,0,178,0,0
1944,N,L,0,0,0,0,0,1,0,0,0,0,1839,0,1
1945,N,N,0,0,0,0,0,1,0,0,0,0,1786,0,1
1946,N,M,1,0,0,0,0,0,0,0,0,0,1900,0,1
1947,N,N,0,0,0,1,0,0,0,0,0,0,1858,0,0
1948,N,P,0,0,0,1,0,0,0,0,0,0,1856,0,0
1949,N,K,0,0,0,1,0,0,0,0,0,0,1896,0,0
1950,N,P,0,0,0,1,0,0,0,0,0,0,236,0,0
1951,N,M,0,0,0,1,0,0,0,0,0,0,1883,0,1
1952,N,N,0,0,0,1,0,0,0,0,0,0,1258,0,0
1953,N,M,0,0,0,1,0,0,0,0,0,0,1046,0,1
1954,N,K,0,0,0,1,0,0,0,0,0,0,1924,0,0
1955,N,M,0,0,0,0,0,1,0,0,0,0,687,0,1
1956,N,L,0,0,0,1,0,0,0,0,0,0,1816,0,0
1957,N,L,1,0,0,0,0,0,0,0,0,0,400,0,0
1958,N,L,0,0,0,1,0,0,0,0,0,0,1764,0,0
1959,N,P,0,0,0,1,0,0,0,0,0,0,471,0,0
1960,N,P,0,1,0,0,0,0,0,0,0,0,334,0,0
1961,N,K,0,0,0,1,0,0,0,0,0,0,440,0,0
1962,N,M,1,0,0,0,0,0,0,0,0,0,1642,0,1
1963,N,L,0,0,0,1,0,0,0,0,0,0,314,0,0
1964,N,L,1,0,0,0,0,0,0,0,0,0,126,0,0
1965,N,P,1,0,0,0,0,0,0,0,0,0,1081,0,0
1966,N,L,0,0,0,0,1,0,0,0,0,0,133,0,0
1967,N,L,1,0,0,0,0,0,0,0,0,0,720,0,0
1968,N,M,0,0,0,1,0,0,0,0,0,0,1319,0,1
1969,N,K,0,0,0,1,0,0,0,0,0,0,1389,0,0
1970,N,M,0,0,0,0,0,0,1,0,0,0,675,0,1
1971,N,K,1,0,0,0,0,0,0,0,0,0,1885,0,0
1972,N,K,1,0,0,0,0,0,0,0,0,0,368,0,0
1973,N,K,1,0,0,0,0,0,0,0,0,0,1989,0,0
1974,N,K,1,0,0,0,0,0,0,0,0,0,1948,0,0
1975,N,K,1,0,0,0,0,0,0,0,0,0,1948,0,0
1976,N,P,1,0,0,0,0,0,0,0,0,0,579,0,0
1977,N,K,1,0,0,0,0,0,0,0,0,0,628,0,0
1978,N,M,1,0,0,0,0,0,0,0,0,0,344,0,1
1979,N,M,1,0,0,0,0,0,0,0,0,0,1308,0,1
1980,N,M,1,0,0,0,0,0,0,0,0,0,309,0,1
1981,N,N,1,0,0,0,0,0,0,0,0,0,1463,0,0
1982,N,M,1,0,0,0,0,0,0,0,0,0,307,0,1
1983,N,M,1,0,0,0,0,0,0,0,0,0,263,0,1
1984,N,K,1,0,0,0,0,0,0,0,0,0,830,0,0
1985,N,M,1,0,0,0,0,0,0,0,0,0,676,0,1
1986,N,M,1,0,0,0,0,0,0,0,0,0,294,0,1
1987,N,M,1,0,0,0,0,0,0,0,0,0,106,0,1
1988,N,L,1,0,0,0,0,0,0,0,0,0,1456,0,0
1989,N,M,1,0,0,0,0,0,0,0,0,0,478,0,1
1990,N,K,1,0,0,0,0,0,0,0,0,0,468,0,0
1991,N,P,1,0,0,0,0,0,0,0,0,0,1003,0,0
1992,N,M,1,0,0,0,0,0,0,0,0,0,589,0,1
1993,N,N,0,0,0,1,0,0,0,0,0,0,212,0,0
1994,N,L,1,0,0,0,0,0,0,0,0,0,133,0,0
1995,N,N,0,0,0,1,0,0,0,0,0,0,567,0,0
1996,N,N,0,0,0,1,0,0,0,0,0,0,571,0,0
1997,N,K,0,1,0,0,0,0,0,0,0,0,932,0,0
1998,N,L,0,0,0,1,0,0,0,0,0,0,1044,0,0
1999,N,K,1,0,0,0,0,0,0,0,0,0,520,0,0
2000,N,L,0,0,0,1,0,0,0,0,0,0,192,0,0
2001,N,L,1,0,0,0,0,0,0,0,0,0,977,0,0
2002,N,L,0,1,0,0,0,0,0,0,0,0,994,0,0
2003,N,N,0,0,0,1,0,0,0,0,0,0,486,0,0
2004,N,L,0,0,0,1,0,0,0,0,0,0,326,0,0
2005,N,K,1,0,0,0,0,0,0,0,0,0,240,0,0
2006,N,N,0,0,0,1,0,0,0,0,0,0,482,0,0
2007,N,K,0,1,0,0,0,0,0,0,0,0,624,0,0
2008,N,N,1,0,0,0,0,0,0,0,0,0,322,0,0
2009,N,K,0,0,0,1,0,0,0,0,0,0,923,0,0
2010,N,P,0,0,0,0,0,0,1,0,0,0,586,0,0
2011,N,L,0,0,0,1,0,0,0,0,0,0,556,0,0
2012,N,N,1,0,0,0,0,0,0,0,0,0,1788,0,0
2013,N,L,1,0,0,0,0,0,0,0,0,0,884,0,0
2014,N,L,0,0,0,1,0,0,0,0,0,0,789,0,0
2015,N,L,0,0,0,1,0,0,0,0,0,0,727,0,0
2016,N,P,0,0,0,1,0,0,0,0,0,0,1932,0,0
2017,N,P,0,0,0,0,0,0,1,0,0,0,317,0,0
2018,N,L,0,0,0,1,0,0,0,0,0,0,267,0,0
2019,N,M,0,0,0,1,0,0,0,0,0,0,162,0,1
2020,N,N,1,0,0,0,0,0,0,0,0,0,56,0,0
2021,N,L,0,0,0,1,0,0,0,0,0,0,1986,0,0
2022,N,K,0,0,0,1,0,0,0,0,0,0,1942,0,0
2023,N,K,0,1,0,0,0,0,0,0,0,0,690,0,0
2024,N,N,1,0,0,0,0,0,0,0,0,0,358,0,0
2025,N,N,0,0,0,1,0,0,0,0,0,0,749,0,0
2026,N,P,1,0,0,0,0,0,0,0,0,0,1932,0,0
2027,N,M,0,1,0,0,0,0,0,0,0,0,172,0,1
2028,N,N,0,1,0,0,0,0,0,0,0,0,1878,0,0
2029,N,N,0,0,0,1,0,0,0,0,0,0,421,0,0
2030,N,K,0,1,0,0,0,0,0,0,0,0,1269,0,0
2031,N,P,0,0,0,1,0,0,0,0,0,0,1879,0,0
2032,N,N,0,0,0,1,0,0,0,0,0,0,798,0,0
2033,N,K,0,0,0,1,0,0,0,0,0,0,1154,0,0
2034,N,M,0,1,0,0,0,0,0,0,0,0,156,0,1
2035,N,L,0,1,0,0,0,0,0,0,0,0,987,0,0
2036,N,N,0,0,0,1,0,0,0,0,0,0,805,0,0
2037,N,L,0,1,0,0,0,0,0,0,0,0,161,0,0
2038,N,K,0,0,0,0,0,0,1,0,0,0,539,0,0
2039,N,K,0,0,0,0,0,0,1,0,0,0,1349,0,0
2040,N,P,0,1,0,0,0,0,0,0,0,0,1403,0,0
2041,N,M,0,1,0,0,0,0,0,0,0,0,1902,0,1
2042,N,L,0,0,0,0,0,0,1,0,0,0,627,0,0
2043,N,P,1,0,0,0,0,0,0,0,0,0,1865,0,0
2044,N,K,0,0,0,1,0,0,0,0,0,0,323,0,0
2045,N,N,1,0,0,0,0,0,0,0,0,0,748,0,0
2046,N,N,1,0,0,0,0,0,0,0,0,0,737,0,0
2047,N,P,0,1,0,0,0,0,0,0,0,0,274,0,0
